Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20667696,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 09:08:00.000000000,Dr.Rajkumar Ward,Closed,Garbage vehicle photo,JHI WARD 106/JHI
20667695,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 09:05:00.000000000,Chikkalasandra,Closed,Cleared,Anitha/JHI
20667694,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 09:05:00.000000000,Pattabhiram Nagar,Closed,Complaint Cleared,Manjunath A C/JHI
20667693,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 09:03:00.000000000,Chikpete,Closed,Compaint cleared sir,Somashekar /JHI
20667692,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-02-08 09:01:00.000000000,Dodda Bidarkallu,Closed,Clear,Mutthegowda V / Swathi M /Ningappa nayikodi/JHI
20667691,Electrical,Street Light Not Working,2025-02-08 08:59:00.000000000,Nagapura,Closed,Complaint attended,Jameel/AE
20667690,Forest,obstructions Branches / Trees.,2025-02-08 08:59:00.000000000,Jeevanbhima Nagar,Closed,"Contact Number
TCM Team
M Channappa 
Ph.6361430192",Thimmappa/DYRFO
20667689,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 08:59:00.000000000,Chikpete,Closed,Compaint cleaared sir,Somashekar /JHI
20667688,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 08:57:00.000000000,Yelahanka old Satellite Town,Closed,Cleared,SWM AEE Ward 1 to 4/AEE
20667687,Road Maintenance(Engg),Potholes,2025-02-08 08:56:00.000000000,Thanisandra,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20667686,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 08:55:00.000000000,Byrasandra,Closed,Clear,Ramesh S/JHI
20667685,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-02-08 08:53:00.000000000,Okalipuram,Closed,Clear,Rahul/JHI
20667684,veterinary,Fatally injured - Needs immediate attention,2025-02-08 08:52:00.000000000,Jnanabharathi Ward,Closed,Stray dog not found,Uma V.H/VI
20667683,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 08:49:00.000000000,Dr.Rajkumar Ward,Closed,Garbage vehicle photo,JHI WARD 106/JHI
20667682,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-08 08:49:00.000000000,Shankaramata,Closed,Cleared,Chayapathi/JHI
20667681,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 08:48:00.000000000,Shiva Nagar,Closed,Clear,Anikesh M P/JHI
20667680,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 08:45:00.000000000,Someshwara,ReOpen,\N,SWM AEE Ward 1 to 4/AEE
20667679,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 08:43:00.000000000,Vishwanathnagenahalli,Closed,Cleared,Manoj kumar J/JHI
20667678,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 08:39:00.000000000,Ullalu,Closed,Resolved,Vinay Kumar /Madaapa/JHI
20667677,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 08:37:00.000000000,Basavanapura,Closed,Attended,Suresh S /JHI
20667676,Road Maintenance(Engg),Road side drains,2025-02-08 08:36:00.000000000,Basavanapura,Closed,Resolved,Pampapathi/AEE
20667675,Solid Waste (Garbage) Related,Complaint against SW collector/ SWM official for violation of SWM Rules,2025-02-08 08:34:00.000000000,BTM Layout,Closed,Cleared,Santoshkumar/AEE
20667674,veterinary,Fatally injured - Needs immediate attention,2025-02-08 08:33:00.000000000,Chowdeshwari Ward,Registered,1st Assignment Based on Ward Mapping,Dr. Manohar R/ADAH
20667673,Electrical,Street Light Not Working,2025-02-08 08:31:00.000000000,Begur,Closed,Attended,Ramesh/JE
20667672,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 08:31:00.000000000,Kacharakanahalli,Closed,Resolved,JHI Ward 29/JHI
20667671,Indira Canteen,Food Quality,2025-02-08 08:31:00.000000000,Hemmigepura,Closed,Attended,Ravichandrachari T.K/SHI
20667670,veterinary,Stray/Rabid dog bite,2025-02-08 08:26:00.000000000,Hanumantha Nagar,Closed,Complaint resolved.,Hanumantha raju/VI
20667669,Electrical,Street Light Not Working,2025-02-08 08:19:00.000000000,Hombegowda Nagar,Closed,ATTENDED,Jnanesh/AEE
20667668,Electrical,Street Light Not Working,2025-02-08 08:17:00.000000000,Hombegowda Nagar,Closed,ATTENDED,Jnanesh/AEE
20667667,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 08:17:00.000000000,Newthippasandra,Closed,Done,Husenappa/JHI
20667666,Road Maintenance(Engg),Potholes,2025-02-08 08:17:00.000000000,Dharmarayaswamy Temple Ward,Closed,Potholes,Pradeep/AEE
20667665,Electrical,Street Light Not Working,2025-02-08 08:16:00.000000000,Sudam Nagar,Closed,ATTENDED,Jnanesh/AEE
20667664,Electrical,Street Light Not Working,2025-02-08 08:15:00.000000000,Dharmarayaswamy Temple Ward,Closed,ATTENDED,Jnanesh/AEE
20667663,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 08:15:00.000000000,Rajarajeshwari Nagar,Closed,Cleared,Soumya/JHI
20667662,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 08:14:00.000000000,Jeevanbhima Nagar,ReOpen,Still it continues.,Prasanna/AEE
20667661,Electrical,Street Light Not Working,2025-02-08 08:11:00.000000000,Dodda Bidarkallu,Closed,Attended,gavisiddaiah/AEE
20667660,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 08:08:00.000000000,Ganeshmandira Ward,Closed,Complaint cleardd,P Pavan Kumar/JHI
20667659,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2025-02-08 08:08:00.000000000,Kengeri,Closed,Clear,Naveen Kumar R/JHI
20667658,Water Crisis,Water related issue,2025-02-08 08:07:00.000000000,Uttarahalli,Closed,.,Venkat Ramana/AE
20667657,Road Maintenance(Engg),Footpath,2025-02-08 08:04:00.000000000,Singasandra,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20667656,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 08:02:00.000000000,Vishwanathnagenahalli,Closed,Cleared,Manoj kumar J/JHI
20667655,Water Crisis,Water related issue,2025-02-08 07:56:00.000000000,Uttarahalli,Closed,.,Venkat Ramana/AE
20667654,Solid Waste (Garbage) Related,Dead animal(s),2025-02-08 07:52:00.000000000,Pulikeshi Nagar,Closed,Clear sir,DAVANAM SOMASEKHARA (JHI)/JHI
20667653,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 07:49:00.000000000,Jayanagar East,Closed,The garbage is cleared,Gautham Y /JHI
20667652,veterinary,Animal birth control/neutering of stray dogs,2025-02-08 07:46:00.000000000,Hemmigepura,Closed,Dog's cought for animal birth control and vaccination,Ramesh.B/VI
20667651,Solid Waste (Garbage) Related,Garbage nuisance while transporting,2025-02-08 07:43:00.000000000,Ullalu,Closed,Resolved,Vinay Kumar /Madaapa/JHI
20667650,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 07:43:00.000000000,Ramamurthy Nagar,Closed,Cleared sir,Chandrakala K/JHI
20667649,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-02-08 07:41:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI
20667648,veterinary,Stray/Rabid dog bite,2025-02-08 07:36:00.000000000,Ganeshmandira Ward,Closed,"Dog bite complaint Attended on today,& Dog was not traced  Dog's can't be relocated as per the ABC rules 2023.  For barking, crying, chasing nothing can be done since it is natural instincts of a dog, Sterilization and immunisation of street dogs will be done by BBMP",ss doddamani/VI
20667647,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-02-08 07:36:00.000000000,Doddanekkundi,Closed,It’s clear,Ragunandhan/JHI
20667646,Electrical,Street Light Not Working,2025-02-08 07:32:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20667645,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-02-08 07:29:00.000000000,Banaswadi,Closed,Clear,JHI Ward 27/JHI
20667644,Solid Waste (Garbage) Related,Sweeping not done,2025-02-08 07:29:00.000000000,Pattabhiram Nagar,Closed,Complaint Cleared,Manjunath A C/JHI
20667643,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 07:28:00.000000000,Chowdeshwari Ward,Closed,Complaint attended,JHI Ward 2/JHI
20667642,Solid Waste (Garbage) Related,Dead animal(s),2025-02-08 07:22:00.000000000,Attiguppe,Closed,Clear,Shobha/AEE
20667641,Solid Waste (Garbage) Related,Garbage dumping in vacant sites,2025-02-08 07:21:00.000000000,Jaraganahalli,Closed,Complainant clear,N Krishna/JHI
20667640,Solid Waste (Garbage) Related,Garbage dump,2025-02-08 07:17:00.000000000,Horamavu,Closed,Solved,Harish Kumar K V /JHI
20667639,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 07:14:00.000000000,Jayangar,Closed,Door to door collection,Vijay/JHI
20667638,Road Maintenance(Engg),Road side drains,2025-02-08 06:58:00.000000000,Banaswadi,Closed,Complaint attended,Sandeep/AE
20667637,Electrical,Street Light Not Working,2025-02-08 06:41:00.000000000,Dodda Bidarkallu,Closed,Attended,gavisiddaiah/AEE
20667636,Electrical,Street Light Not Working,2025-02-08 06:34:00.000000000,Dodda Bidarkallu,Closed,Atte,gavisiddaiah/AEE
20667635,Electrical,Street Light Not Working,2025-02-08 06:27:00.000000000,Jnanabharathi Ward,Closed,Attended,gavisiddaiah/AEE
20667634,Advertisement,Flex and banners,2025-02-08 06:10:00.000000000,Karisandra,Closed,Removed,Jothi Lakshmi/ARO
20667633,Parks and Play grounds,Gym/Children Play equipment in the parks,2025-02-08 06:08:00.000000000,K.R.Puram,Closed,Close,Keshav/HS
20667632,Road Maintenance(Engg),Debris Removal / Construction Material,2025-02-08 06:07:00.000000000,Hebbal,Closed,Resolved and Closed,Madhav rao/AEE
20667631,Electrical,Street Light Not Working,2025-02-08 05:15:00.000000000,Jayanagar East,Closed,ATTENDED,Umesh/AEE
20667630,veterinary,Animal birth control/neutering of stray dogs,2025-02-08 03:02:00.000000000,Koramangala,Closed,Councilled and resolved,SURESH/VI
20667629,Others,Others,2025-02-08 02:43:00.000000000,Vignana Nagar,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative
20667628,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-08 01:45:00.000000000,Thanisandra,Closed,Complete attend,JHI Ward 6/JHI
20667627,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-08 01:08:00.000000000,Shanthala Nagar,Closed,As Per JHI Report,Appuraju/AEE
20667626,Road Maintenance(Engg),Debris Removal / Construction Material,2025-02-08 12:47:00.000000000,Chikpete,Non Relevant,\N,BBMP Whatsapp/Customer Support Representative
20667625,Electrical,Street Light Not Working,2025-02-08 12:36:00.000000000,Begur,Closed,Attended,Sandeep/AEE
20667624,Electrical,Street Light Not Working,2025-02-08 12:35:00.000000000,Visvesvarapuram,Closed,ATTENDED,Jnanesh/AEE
20667623,BBMP Election Branch,Epic Details Corrections,2025-02-08 12:31:00.000000000,Kottigepalya,Registered,1st Assignment Based on Ward Mapping,K R sathish kumar/ERO
20667622,veterinary,Animal birth control/neutering of stray dogs,2025-02-08 12:29:00.000000000,Konena Agrahara,Closed,Complaint attended,DR Mallappa Devadu/ADAH
20667621,Road Maintenance(Engg),footpath encroachment,2025-02-08 12:22:00.000000000,Sudduguntepalya,Closed,Complaint attend,AE Ward 152/AE
20667620,Electrical,Street Light Not Working,2025-02-08 12:12:00.000000000,Newthippasandra,Closed,Attended,Durga Prasad/AEE
20667619,Electrical,Street Light Not Working,2025-02-07 11:48:00.000000000,Anjanapur,Closed,Attended,Sandeep/AEE
20667618,Electrical,Street Light Not Working,2025-02-07 11:43:00.000000000,Hoodi,Closed,Attended,Sachin Malagi/AE
20667617,Electrical,Street Light Not Working,2025-02-07 11:30:00.000000000,Dodda Bidarkallu,Closed,Attended,gavisiddaiah/AEE
20667616,Road Maintenance(Engg),Footpath,2025-02-07 11:25:00.000000000,HSR Layout,Non Relevant,Major road,BBMP Whatsapp/Customer Support Representative
20667615,Electrical,Street Light Not Working,2025-02-07 11:24:00.000000000,Marenahalli,Closed,Complaints Cleared,Madhu/AEE
20667614,Solid Waste (Garbage) Related,Garbage dump,2025-02-07 11:24:00.000000000,HSR Layout,Closed,Complaint Clear,Sathyavani M /JHI
20667613,Electrical,Street Light Not Working,2025-02-07 11:02:00.000000000,Kushal Nagar,Closed,Attended,Sandeep Singh/AEE
20667612,Forest,Removal of dead/fallen trees,2025-02-07 10:56:00.000000000,Maruthi Seva Nagar,Closed,Cleared,P Nagendra /DYRFO
20667611,Solid Waste (Garbage) Related,Garbage dump,2025-02-07 10:55:00.000000000,Bagalagunte,Closed,Close,Shwetha/AEE
20667610,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-02-07 10:54:00.000000000,HSR Layout,Closed,Complaint Clear,Sathyavani M /JHI
20667609,Electrical,Street Light Not Working,2025-02-07 10:46:00.000000000,Uttarahalli,Closed,Attended,Sandeep/AEE
20667608,Forest,obstructions Branches / Trees.,2025-02-07 10:44:00.000000000,Byatarayanapura,Closed,Cleared,Mutturaju KP/DYRFO
20667607,Electrical,Street Light Not Working,2025-02-07 10:43:00.000000000,Azad Nagar,Closed,Complaints Cleared,Madhu/AEE
20667606,Solid Waste (Garbage) Related,Garbage dump,2025-02-07 10:42:00.000000000,Chikpete,Closed,Compaint cleaared sir,Somashekar /JHI
20667605,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-07 10:40:00.000000000,HSR Layout,Closed,Complaint Clear,Sathyavani M /JHI
20667604,Electrical,Street Light Not Working,2025-02-07 10:38:00.000000000,Sanjay Nagar,Closed,Attended,Sandeep Singh/AEE
20667603,Electrical,Street Light Not Working,2025-02-07 10:34:00.000000000,Ramamurthy Nagar,Closed,Attended,Sachin Malagi/AE
20667602,Electrical,Street Light Not Working,2025-02-07 10:32:00.000000000,Vijanapura,Closed,Attended,Sachin Malagi/AE
20667601,Electrical,Street Light Not Working,2025-02-07 10:32:00.000000000,Vidyaranyapura,Closed,Resolved,Yelahanka AEE Electrical/AEE
20667600,Electrical,Street Light Not Working,2025-02-07 10:30:00.000000000,Nandini Layout,Closed,Complaints Cleared,Suresh/AEE
20667599,Electrical,Street Light Not Working,2025-02-07 10:24:00.000000000,Bapuji Nagar,Closed,ATTENDED,Umesh/AEE
20667598,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-07 10:14:00.000000000,Bellandur,Closed,Cleared,Harish V/JHI
20667597,Electrical,Street Light Not Working,2025-02-07 10:11:00.000000000,Adugodi,Closed,ATTENDED,Jnanesh/AEE
20667596,Others,Others,2025-02-07 10:07:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative
20667595,Electrical,Street Light Not Working,2025-02-07 10:04:00.000000000,Kottigepalya,Closed,Attended,gavisiddaiah/AEE
20667594,Electrical,Street Light Not Working,2025-02-07 10:01:00.000000000,Doddabommasandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20667593,Electrical,Street Light Not Working,2025-02-07 09:59:00.000000000,Chamrajpet,Closed,Complaint Attended,syed zameer/JE
20667592,Solid Waste (Garbage) Related,Garbage transfer not as per norms & area not kept clean,2025-02-07 09:51:00.000000000,Someshwara,ReOpen,Nob came till date,SWM AEE Ward 1 to 4/AEE
20667591,Electrical,Street Light Not Working,2025-02-07 09:50:00.000000000,Agaram,Closed,Attended,Durga Prasad/AEE
20667590,Electrical,Street Light Not Working,2025-02-07 09:50:00.000000000,Rajarajeshwari Nagar,Closed,Attended,gavisiddaiah/AEE
20667589,Electrical,Street Light Not Working,2025-02-07 09:49:00.000000000,Jnanabharathi Ward,Closed,Atte,gavisiddaiah/AEE
20667588,Parks and Play grounds,Play Grounds,2025-02-07 09:49:00.000000000,Sanjay Nagar,Non Relevant,"This Grievance is Comes Under Electrical Department, East Zone.",BBMP Whatsapp/Customer Support Representative
20667587,Solid Waste (Garbage) Related,Dead animal(s),2025-02-07 09:42:00.000000000,Radhakrishna Temple,Closed,Cleared,Akshay Kumar/JHI
20667586,Electrical,Street Light Not Working,2025-02-07 09:40:00.000000000,Chokkasandra,Closed,Attended,Gurappa Y Doddamani/AEE
20667585,Solid Waste (Garbage) Related,Burning of Garbage in Open Space,2025-02-07 09:35:00.000000000,Nandini Layout,Closed,Will clear next to that house building only they are putting fire,Suresh.K.N./JHI
20667584,Electrical,Street Light Not Working,2025-02-07 09:32:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20667583,Electrical,Street Light Not Working,2025-02-07 09:30:00.000000000,Gangenahalli,Closed,Attended,Sandeep Singh/AEE
20667582,Electrical,Street Light Not Working,2025-02-07 09:24:00.000000000,Gandhi Nagar,Closed,Complaint attended,Madhu/AEE
20667581,Electrical,Street Light Not Working,2025-02-07 09:19:00.000000000,Giri Nagar,Closed,ATTENDED,Jnanesh/AEE
20667580,Electrical,Street Light Not Working,2025-02-07 09:19:00.000000000,Shakthiganapathi Nagar,ReOpen,Not fixed yet,Suresh/AEE
20667579,Electrical,Street Light Not Working,2025-02-07 09:12:00.000000000,Dattathreya Temple,Closed,Complaints Cleared,Madhu/AEE
20667578,Road Maintenance(Engg),Footpath,2025-02-07 09:11:00.000000000,Sudduguntepalya,Closed,Complaint attend,AE Ward 152/AE
20667577,Electrical,Street Light Not Working,2025-02-07 09:08:00.000000000,Thanisandra,Closed,Resolved,Yelahanka AEE Electrical/AEE
20667576,Electrical,Street Light Not Working,2025-02-07 09:05:00.000000000,Hanumantha Nagar,Closed,ATTENDED,Jnanesh/AEE
20667575,Electrical,Street Light Not Working,2025-02-07 09:03:00.000000000,Anjanapur,Closed,Attended,Sandeep/AEE
20667574,veterinary,Stray dog related complaints,2025-02-07 09:01:00.000000000,Prakash Nagar,Closed,Resolved,Dr.Amruthesh/ADAH
20667573,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-07 08:59:00.000000000,Maruthi Mandira Ward,Closed,Cleared,Ramesh/JHI
20667572,Others,Others,2025-02-07 08:55:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,BBMP Whatsapp/Customer Support Representative
20667571,Electrical,Street Light Not Working,2025-02-07 08:55:00.000000000,Ullalu,Closed,Atte,gavisiddaiah/AEE
20667570,Electrical,Street Light Not Working,2025-02-07 08:52:00.000000000,T-Dasarahalli,Closed,Attended,Gurappa Y Doddamani/AEE
20667569,Electrical,Street Light Not Working,2025-02-07 08:51:00.000000000,Katriguppe,Closed,ATTENDED,Jnanesh/AEE
20667568,Electrical,Street Light Not Working,2025-02-07 08:49:00.000000000,Banaswadi,Closed,Attended,Durga Prasad/AEE
20667567,Road Maintenance(Engg),footpath encroachment,2025-02-07 08:46:00.000000000,Hoodi,Closed,It's resolves soon,Shaik Moyaddin/AE
20667566,Electrical,Street Light Not Working,2025-02-07 08:43:00.000000000,Jakkur,Closed,Resolved,Yelahanka AEE Electrical/AEE
20667565,Electrical,Street Light Not Working,2025-02-07 08:40:00.000000000,Shanthala Nagar,Closed,Attended,Durga Prasad/AEE
20667564,Forest,obstructions Branches / Trees.,2025-02-07 08:37:00.000000000,Rajarajeshwari Nagar,Closed,The Complaint has been resolved.,Jagadish V/DYRFO
20667563,Electrical,Street Light Not Working,2025-02-07 08:36:00.000000000,Kaveripura,Closed,Complaints Cleared,Madhu/AEE
20667562,Electrical,Street Light Not Working,2025-02-07 08:36:00.000000000,Rajarajeshwari Nagar,Closed,Atte,gavisiddaiah/AEE
20667561,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-02-07 08:30:00.000000000,Hoodi,Closed,Cleared,Veerappan/JHI
20667560,Solid Waste (Garbage) Related,Sweeping not done,2025-02-07 08:28:00.000000000,Banaswadi,Closed,Clear,JHI Ward 27/JHI
